"","1:129","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72"
"42",0.00490196078431373,0.00490196078431373,0.0048780487804878,0.00490196078431373,0.00490196078431373,0.0048780487804878,0.00490196078431373,0.00490196078431373,0.0048780487804878,0.00490196078431373,0.00490196078431373,0.0048780487804878,0.00490196078431373,0.00490196078431373,0.0048780487804878,0.027027027027027,0.027027027027027,0.0256410256410256,0.0263157894736842,0.0263157894736842,0.0256410256410256,0.0263157894736842,0.0263157894736842,0.0256410256410256,0.0263157894736842,0.0263157894736842,0.0256410256410256,0.0263157894736842,0.0263157894736842,0.0256410256410256,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.027027027027027,0.0048780487804878,0.00485436893203883,0.0048780487804878,0.0048780487804878,0.00485436893203883,0.0048780487804878,0.0048780487804878,0.00485436893203883,0.0048780487804878,0.0048780487804878,0.00485436893203883,0.0048780487804878,0.0048780487804878,0.0048780487804878,0.00490196078431373,0.0048780487804878,0.00485436893203883,0.0048780487804878,0.0048780487804878,0.00485436893203883,0.0048780487804878,0.0048780487804878,0.00485436893203883,0.0048780487804878,0.0048780487804878,0.00485436893203883,0.0048780487804878,0.0048780487804878,0.0048780487804878,0.00490196078431373,0.0048780487804878,0.00485436893203883,0.0048780487804878,0.0048780487804878,0.00485436893203883,0.0048780487804878,0.0048780487804878,0.00485436893203883
"43",0.00478468899521531,0.00478468899521531,0.00476190476190476,0.00478468899521531,0.00478468899521531,0.00476190476190476,0.00478468899521531,0.00478468899521531,0.00476190476190476,0.00478468899521531,0.00478468899521531,0.00476190476190476,0.00478468899521531,0.00478468899521531,0.00476190476190476,0.00478468899521531,0.00478468899521531,0.004739336492891,0.00476190476190476,0.00476190476190476,0.004739336492891,0.00476190476190476,0.00476190476190476,0.004739336492891,0.00476190476190476,0.00476190476190476,0.004739336492891,0.00476190476190476,0.00476190476190476,0.004739336492891,0.00476190476190476,0.00476190476190476,0.00476190476190476,0.00478468899521531,0.00476190476190476,0.004739336492891,0.00476190476190476,0.00476190476190476,0.004739336492891,0.00476190476190476,0.00476190476190476,0.004739336492891,0.00476190476190476,0.00476190476190476,0.004739336492891,0.00476190476190476,0.00476190476190476,0.00476190476190476,0.00478468899521531,0.00476190476190476,0.004739336492891,0.00476190476190476,0.00476190476190476,0.004739336492891,0.00476190476190476,0.00476190476190476,0.004739336492891,0.00476190476190476,0.00476190476190476,0.004739336492891,0.00476190476190476,0.00476190476190476,0.00476190476190476,0.00478468899521531,0.00476190476190476,0.004739336492891,0.00476190476190476,0.00476190476190476,0.004739336492891,0.00476190476190476,0.00476190476190476,0.004739336492891
"44",0.0263157894736842,0.0263157894736842,0.0256410256410256,0.0263157894736842,0.0263157894736842,0.0256410256410256,0.0263157894736842,0.0263157894736842,0.0256410256410256,0.0263157894736842,0.0263157894736842,0.0256410256410256,0.0263157894736842,0.0263157894736842,0.0256410256410256,0.0263157894736842,0.0263157894736842,0.00462962962962963,0.00465116279069767,0.00465116279069767,0.00462962962962963,0.00465116279069767,0.00465116279069767,0.00462962962962963,0.00465116279069767,0.00465116279069767,0.00462962962962963,0.00465116279069767,0.00465116279069767,0.00462962962962963,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00467289719626168,0.00465116279069767,0.00462962962962963,0.00465116279069767,0.00465116279069767,0.00462962962962963,0.00465116279069767,0.00465116279069767,0.00462962962962963,0.00465116279069767,0.00465116279069767,0.00462962962962963,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00467289719626168,0.00465116279069767,0.00462962962962963,0.00465116279069767,0.00465116279069767,0.00462962962962963,0.00465116279069767,0.00465116279069767,0.00462962962962963,0.00465116279069767,0.00465116279069767,0.00462962962962963,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00467289719626168,0.00465116279069767,0.00462962962962963,0.00465116279069767,0.00465116279069767,0.00462962962962963,0.00465116279069767,0.00465116279069767,0.00462962962962963
"45",0.00458715596330275,0.00458715596330275,0.0045662100456621,0.00458715596330275,0.00458715596330275,0.0045662100456621,0.00458715596330275,0.00458715596330275,0.0045662100456621,0.00458715596330275,0.00458715596330275,0.0045662100456621,0.00458715596330275,0.00458715596330275,0.0045662100456621,0.00458715596330275,0.00458715596330275,0.00452488687782805,0.00454545454545455,0.00454545454545455,0.00452488687782805,0.00454545454545455,0.00454545454545455,0.00452488687782805,0.00454545454545455,0.00454545454545455,0.00452488687782805,0.00454545454545455,0.00454545454545455,0.00452488687782805,0.00454545454545455,0.00454545454545455,0.00454545454545455,0.0045662100456621,0.00454545454545455,0.00452488687782805,0.00454545454545455,0.00454545454545455,0.00452488687782805,0.00454545454545455,0.00454545454545455,0.00452488687782805,0.00454545454545455,0.00454545454545455,0.00452488687782805,0.00454545454545455,0.00454545454545455,0.00454545454545455,0.0045662100456621,0.00454545454545455,0.00452488687782805,0.00454545454545455,0.00454545454545455,0.00452488687782805,0.00454545454545455,0.00454545454545455,0.00452488687782805,0.025,0.025,0.024390243902439,0.025,0.025,0.025,0.0256410256410256,0.025,0.024390243902439,0.025,0.025,0.024390243902439,0.025,0.025,0.024390243902439
"46",0.0256410256410256,0.0256410256410256,0.00446428571428571,0.00448430493273543,0.00448430493273543,0.00446428571428571,0.00448430493273543,0.00448430493273543,0.00446428571428571,0.00448430493273543,0.00448430493273543,0.00446428571428571,0.00448430493273543,0.00448430493273543,0.00446428571428571,0.00448430493273543,0.00448430493273543,0.00442477876106195,0.00444444444444444,0.00444444444444444,0.00442477876106195,0.00444444444444444,0.00444444444444444,0.00442477876106195,0.00444444444444444,0.00444444444444444,0.00442477876106195,0.00444444444444444,0.00444444444444444,0.00442477876106195,0.00444444444444444,0.00444444444444444,0.00444444444444444,0.00446428571428571,0.00444444444444444,0.00442477876106195,0.00444444444444444,0.00444444444444444,0.00442477876106195,0.00444444444444444,0.00444444444444444,0.00442477876106195,0.00444444444444444,0.00444444444444444,0.00442477876106195,0.00444444444444444,0.00444444444444444,0.00444444444444444,0.00446428571428571,0.00444444444444444,0.00442477876106195,0.00444444444444444,0.00444444444444444,0.00442477876106195,0.00444444444444444,0.00444444444444444,0.00442477876106195,0.00446428571428571,0.00446428571428571,0.00444444444444444,0.00446428571428571,0.00446428571428571,0.00446428571428571,0.00448430493273543,0.00446428571428571,0.00444444444444444,0.00446428571428571,0.00446428571428571,0.00444444444444444,0.00446428571428571,0.00446428571428571,0.00444444444444444
"47",0.00440528634361234,0.00440528634361234,0.00436681222707424,0.0043859649122807,0.0043859649122807,0.00436681222707424,0.0043859649122807,0.0043859649122807,0.00436681222707424,0.0043859649122807,0.0043859649122807,0.00436681222707424,0.0043859649122807,0.0043859649122807,0.00436681222707424,0.0043859649122807,0.0043859649122807,0.00432900432900433,0.00434782608695652,0.00434782608695652,0.00432900432900433,0.00434782608695652,0.00434782608695652,0.00432900432900433,0.00434782608695652,0.00434782608695652,0.00432900432900433,0.00434782608695652,0.00434782608695652,0.00432900432900433,0.00434782608695652,0.00434782608695652,0.00434782608695652,0.00436681222707424,0.00434782608695652,0.00432900432900433,0.00434782608695652,0.00434782608695652,0.00432900432900433,0.00434782608695652,0.00434782608695652,0.00432900432900433,0.0238095238095238,0.0238095238095238,0.0232558139534884,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.024390243902439,0.0238095238095238,0.0232558139534884,0.0238095238095238,0.0238095238095238,0.0232558139534884,0.0238095238095238,0.0238095238095238,0.0232558139534884,0.024390243902439,0.024390243902439,0.00434782608695652,0.00436681222707424,0.00436681222707424,0.00436681222707424,0.0043859649122807,0.00436681222707424,0.00434782608695652,0.00436681222707424,0.00436681222707424,0.00434782608695652,0.00436681222707424,0.00436681222707424,0.00434782608695652
"48",0.00431034482758621,0.00431034482758621,0.00427350427350427,0.00429184549356223,0.00429184549356223,0.00427350427350427,0.00429184549356223,0.00429184549356223,0.00427350427350427,0.00429184549356223,0.00429184549356223,0.00427350427350427,0.00429184549356223,0.00429184549356223,0.00427350427350427,0.00429184549356223,0.00429184549356223,0.00423728813559322,0.00425531914893617,0.00425531914893617,0.00423728813559322,0.00425531914893617,0.00425531914893617,0.00423728813559322,0.00425531914893617,0.00425531914893617,0.00423728813559322,0.00425531914893617,0.00425531914893617,0.00423728813559322,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00427350427350427,0.00425531914893617,0.00423728813559322,0.00425531914893617,0.00425531914893617,0.00423728813559322,0.00425531914893617,0.00425531914893617,0.00423728813559322,0.00427350427350427,0.00427350427350427,0.00425531914893617,0.00427350427350427,0.00427350427350427,0.00427350427350427,0.00429184549356223,0.00427350427350427,0.00425531914893617,0.00427350427350427,0.00427350427350427,0.00425531914893617,0.00427350427350427,0.00427350427350427,0.00425531914893617,0.00429184549356223,0.00429184549356223,0.00425531914893617,0.00427350427350427,0.00427350427350427,0.00427350427350427,0.00429184549356223,0.00427350427350427,0.00425531914893617,0.00427350427350427,0.00427350427350427,0.00425531914893617,0.00427350427350427,0.00427350427350427,0.00425531914893617
"49",0.00421940928270042,0.00421940928270042,0.00418410041841004,0.00420168067226891,0.00420168067226891,0.00418410041841004,0.00420168067226891,0.00420168067226891,0.00418410041841004,0.00420168067226891,0.00420168067226891,0.00418410041841004,0.00420168067226891,0.00420168067226891,0.00418410041841004,0.00420168067226891,0.00420168067226891,0.004149377593361,0.00416666666666667,0.00416666666666667,0.004149377593361,0.00416666666666667,0.00416666666666667,0.004149377593361,0.00416666666666667,0.00416666666666667,0.004149377593361,0.0227272727272727,0.0227272727272727,0.0222222222222222,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0232558139534884,0.0227272727272727,0.0222222222222222,0.0227272727272727,0.0227272727272727,0.0222222222222222,0.0227272727272727,0.0227272727272727,0.0222222222222222,0.00418410041841004,0.0232558139534884,0.00416666666666667,0.00418410041841004,0.00418410041841004,0.00418410041841004,0.00420168067226891,0.00418410041841004,0.00416666666666667,0.00418410041841004,0.00418410041841004,0.00416666666666667,0.00418410041841004,0.00418410041841004,0.00416666666666667,0.00420168067226891,0.00420168067226891,0.00416666666666667,0.00418410041841004,0.00418410041841004,0.00418410041841004,0.00420168067226891,0.00418410041841004,0.00416666666666667,0.00418410041841004,0.00418410041841004,0.00416666666666667,0.00418410041841004,0.00418410041841004,0.00416666666666667
"50",0.00413223140495868,0.00413223140495868,0.00409836065573771,0.00411522633744856,0.00411522633744856,0.00409836065573771,0.00411522633744856,0.00411522633744856,0.00409836065573771,0.00411522633744856,0.00411522633744856,0.00409836065573771,0.00411522633744856,0.00411522633744856,0.00409836065573771,0.00411522633744856,0.00411522633744856,0.0040650406504065,0.00408163265306122,0.00408163265306122,0.0040650406504065,0.00408163265306122,0.00408163265306122,0.0040650406504065,0.00408163265306122,0.00408163265306122,0.0040650406504065,0.00409836065573771,0.00409836065573771,0.00408163265306122,0.00409836065573771,0.00409836065573771,0.00409836065573771,0.00411522633744856,0.00409836065573771,0.00408163265306122,0.00409836065573771,0.00409836065573771,0.00408163265306122,0.00409836065573771,0.00409836065573771,0.00408163265306122,0.00409836065573771,0.00411522633744856,0.00408163265306122,0.00409836065573771,0.00409836065573771,0.00409836065573771,0.00411522633744856,0.00409836065573771,0.00408163265306122,0.00409836065573771,0.00409836065573771,0.00408163265306122,0.00409836065573771,0.00409836065573771,0.00408163265306122,0.00411522633744856,0.00411522633744856,0.00408163265306122,0.00409836065573771,0.00409836065573771,0.00409836065573771,0.00411522633744856,0.00409836065573771,0.00408163265306122,0.00409836065573771,0.00409836065573771,0.00408163265306122,0.00409836065573771,0.00409836065573771,0.00408163265306122
"51",0.00404858299595142,0.00404858299595142,0.00401606425702811,0.00403225806451613,0.00403225806451613,0.00401606425702811,0.00403225806451613,0.00403225806451613,0.00401606425702811,0.00403225806451613,0.00403225806451613,0.00401606425702811,0.0227272727272727,0.0227272727272727,0.0222222222222222,0.0227272727272727,0.0227272727272727,0.0212765957446809,0.0217391304347826,0.0217391304347826,0.0212765957446809,0.0217391304347826,0.0217391304347826,0.0212765957446809,0.0217391304347826,0.0217391304347826,0.0212765957446809,0.00401606425702811,0.0222222222222222,0.004,0.00401606425702811,0.00401606425702811,0.00401606425702811,0.00403225806451613,0.00401606425702811,0.004,0.00401606425702811,0.00401606425702811,0.004,0.00401606425702811,0.00401606425702811,0.004,0.00401606425702811,0.00403225806451613,0.004,0.00401606425702811,0.00401606425702811,0.00401606425702811,0.00403225806451613,0.00401606425702811,0.004,0.00401606425702811,0.00401606425702811,0.004,0.00401606425702811,0.00401606425702811,0.004,0.00403225806451613,0.00403225806451613,0.004,0.00401606425702811,0.00401606425702811,0.00401606425702811,0.00403225806451613,0.00401606425702811,0.004,0.00401606425702811,0.00401606425702811,0.004,0.00401606425702811,0.00401606425702811,0.004
"52",0.00396825396825397,0.00396825396825397,0.00393700787401575,0.00395256916996047,0.00395256916996047,0.00393700787401575,0.00395256916996047,0.00395256916996047,0.00393700787401575,0.00395256916996047,0.00395256916996047,0.00393700787401575,0.00396825396825397,0.00396825396825397,0.00395256916996047,0.00396825396825397,0.00396825396825397,0.00392156862745098,0.00393700787401575,0.00393700787401575,0.00392156862745098,0.00393700787401575,0.00393700787401575,0.00392156862745098,0.00393700787401575,0.00393700787401575,0.00392156862745098,0.00393700787401575,0.00395256916996047,0.00392156862745098,0.00393700787401575,0.00393700787401575,0.00393700787401575,0.00395256916996047,0.00393700787401575,0.00392156862745098,0.00393700787401575,0.00393700787401575,0.00392156862745098,0.00393700787401575,0.00393700787401575,0.00392156862745098,0.00393700787401575,0.00395256916996047,0.00392156862745098,0.00393700787401575,0.00393700787401575,0.00393700787401575,0.00395256916996047,0.00393700787401575,0.00392156862745098,0.00393700787401575,0.00393700787401575,0.00392156862745098,0.00393700787401575,0.00393700787401575,0.00392156862745098,0.00395256916996047,0.00395256916996047,0.00392156862745098,0.00393700787401575,0.00393700787401575,0.00393700787401575,0.00395256916996047,0.00393700787401575,0.00392156862745098,0.00393700787401575,0.00393700787401575,0.00392156862745098,0.0217391304347826,0.0217391304347826,0.0212765957446809
"53",0.0222222222222222,0.0222222222222222,0.0212765957446809,0.0217391304347826,0.0217391304347826,0.0212765957446809,0.0217391304347826,0.0217391304347826,0.0212765957446809,0.0217391304347826,0.0217391304347826,0.0212765957446809,0.00389105058365759,0.0222222222222222,0.00387596899224806,0.00389105058365759,0.00389105058365759,0.00384615384615385,0.00386100386100386,0.00386100386100386,0.00384615384615385,0.00386100386100386,0.00386100386100386,0.00384615384615385,0.00386100386100386,0.00386100386100386,0.00384615384615385,0.00386100386100386,0.00387596899224806,0.00384615384615385,0.00386100386100386,0.00386100386100386,0.00386100386100386,0.00387596899224806,0.00386100386100386,0.00384615384615385,0.00386100386100386,0.00386100386100386,0.00384615384615385,0.00386100386100386,0.00386100386100386,0.00384615384615385,0.00386100386100386,0.00387596899224806,0.00384615384615385,0.00386100386100386,0.00386100386100386,0.00386100386100386,0.00387596899224806,0.00386100386100386,0.00384615384615385,0.00386100386100386,0.00386100386100386,0.00384615384615385,0.00386100386100386,0.00386100386100386,0.00384615384615385,0.00387596899224806,0.00387596899224806,0.00384615384615385,0.00386100386100386,0.00386100386100386,0.00386100386100386,0.00387596899224806,0.00386100386100386,0.00384615384615385,0.00386100386100386,0.00386100386100386,0.00384615384615385,0.00387596899224806,0.00387596899224806,0.00386100386100386
"54",0.00383141762452107,0.00383141762452107,0.00380228136882129,0.00381679389312977,0.00381679389312977,0.00380228136882129,0.00381679389312977,0.00381679389312977,0.00380228136882129,0.00381679389312977,0.00381679389312977,0.00380228136882129,0.00381679389312977,0.00383141762452107,0.00380228136882129,0.00381679389312977,0.00381679389312977,0.00377358490566038,0.00378787878787879,0.00378787878787879,0.00377358490566038,0.00378787878787879,0.00378787878787879,0.00377358490566038,0.00378787878787879,0.00378787878787879,0.00377358490566038,0.00378787878787879,0.00380228136882129,0.00377358490566038,0.00378787878787879,0.00378787878787879,0.00378787878787879,0.00380228136882129,0.00378787878787879,0.00377358490566038,0.00378787878787879,0.00378787878787879,0.00377358490566038,0.00378787878787879,0.00378787878787879,0.00377358490566038,0.00378787878787879,0.00380228136882129,0.00377358490566038,0.00378787878787879,0.00378787878787879,0.00378787878787879,0.00380228136882129,0.00378787878787879,0.00377358490566038,0.00378787878787879,0.00378787878787879,0.00377358490566038,0.0208333333333333,0.0208333333333333,0.0204081632653061,0.0212765957446809,0.0212765957446809,0.0204081632653061,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0212765957446809,0.0208333333333333,0.0204081632653061,0.0208333333333333,0.0208333333333333,0.0204081632653061,0.0212765957446809,0.0212765957446809,0.00378787878787879
"55",0.0037593984962406,0.0037593984962406,0.00373134328358209,0.00374531835205993,0.00374531835205993,0.00373134328358209,0.00374531835205993,0.00374531835205993,0.00373134328358209,0.00374531835205993,0.00374531835205993,0.00373134328358209,0.00374531835205993,0.0037593984962406,0.00373134328358209,0.00374531835205993,0.00374531835205993,0.0037037037037037,0.00371747211895911,0.00371747211895911,0.0037037037037037,0.00371747211895911,0.00371747211895911,0.0037037037037037,0.00371747211895911,0.00371747211895911,0.0037037037037037,0.00371747211895911,0.00373134328358209,0.0037037037037037,0.00371747211895911,0.00371747211895911,0.00371747211895911,0.00373134328358209,0.00371747211895911,0.0037037037037037,0.00371747211895911,0.00371747211895911,0.0037037037037037,0.00371747211895911,0.00371747211895911,0.0037037037037037,0.00371747211895911,0.00373134328358209,0.0037037037037037,0.00371747211895911,0.00371747211895911,0.00371747211895911,0.00373134328358209,0.00371747211895911,0.0037037037037037,0.00371747211895911,0.00371747211895911,0.0037037037037037,0.00373134328358209,0.00373134328358209,0.00371747211895911,0.00374531835205993,0.00374531835205993,0.00371747211895911,0.00373134328358209,0.00373134328358209,0.00373134328358209,0.00374531835205993,0.00373134328358209,0.00371747211895911,0.00373134328358209,0.00373134328358209,0.00371747211895911,0.00374531835205993,0.00374531835205993,0.00371747211895911
"56",0.003690036900369,0.003690036900369,0.00366300366300366,0.00367647058823529,0.00367647058823529,0.00366300366300366,0.00367647058823529,0.00367647058823529,0.00366300366300366,0.00367647058823529,0.00367647058823529,0.00366300366300366,0.00367647058823529,0.003690036900369,0.00366300366300366,0.00367647058823529,0.00367647058823529,0.00363636363636364,0.00364963503649635,0.00364963503649635,0.00363636363636364,0.00364963503649635,0.00364963503649635,0.00363636363636364,0.00364963503649635,0.00364963503649635,0.00363636363636364,0.00364963503649635,0.00366300366300366,0.00363636363636364,0.00364963503649635,0.00364963503649635,0.00364963503649635,0.00366300366300366,0.00364963503649635,0.00363636363636364,0.00364963503649635,0.00364963503649635,0.00363636363636364,0.02,0.02,0.0196078431372549,0.02,0.0204081632653061,0.0196078431372549,0.02,0.02,0.02,0.0204081632653061,0.02,0.0196078431372549,0.02,0.02,0.0196078431372549,0.0204081632653061,0.0204081632653061,0.00364963503649635,0.00367647058823529,0.00367647058823529,0.00364963503649635,0.00366300366300366,0.00366300366300366,0.00366300366300366,0.00367647058823529,0.00366300366300366,0.00364963503649635,0.00366300366300366,0.00366300366300366,0.00364963503649635,0.00367647058823529,0.00367647058823529,0.00364963503649635
"57",0.0036231884057971,0.0036231884057971,0.00359712230215827,0.0036101083032491,0.0036101083032491,0.00359712230215827,0.0036101083032491,0.0036101083032491,0.00359712230215827,0.0036101083032491,0.0036101083032491,0.00359712230215827,0.0036101083032491,0.0036231884057971,0.00359712230215827,0.0036101083032491,0.0036101083032491,0.00357142857142857,0.003584229390681,0.003584229390681,0.00357142857142857,0.003584229390681,0.003584229390681,0.00357142857142857,0.003584229390681,0.003584229390681,0.00357142857142857,0.003584229390681,0.00359712230215827,0.00357142857142857,0.003584229390681,0.003584229390681,0.003584229390681,0.00359712230215827,0.003584229390681,0.00357142857142857,0.003584229390681,0.003584229390681,0.00357142857142857,0.00359712230215827,0.00359712230215827,0.003584229390681,0.00359712230215827,0.0036101083032491,0.003584229390681,0.00359712230215827,0.00359712230215827,0.00359712230215827,0.0036101083032491,0.00359712230215827,0.003584229390681,0.00359712230215827,0.00359712230215827,0.003584229390681,0.0036101083032491,0.0036101083032491,0.003584229390681,0.0036101083032491,0.0036101083032491,0.003584229390681,0.00359712230215827,0.00359712230215827,0.00359712230215827,0.0036101083032491,0.00359712230215827,0.003584229390681,0.00359712230215827,0.00359712230215827,0.003584229390681,0.0036101083032491,0.0036101083032491,0.003584229390681
"58",0.00355871886120996,0.00355871886120996,0.00353356890459364,0.00354609929078014,0.00354609929078014,0.00353356890459364,0.00354609929078014,0.00354609929078014,0.00353356890459364,0.00354609929078014,0.00354609929078014,0.00353356890459364,0.00354609929078014,0.00355871886120996,0.00353356890459364,0.00354609929078014,0.00354609929078014,0.00350877192982456,0.00352112676056338,0.00352112676056338,0.00350877192982456,0.00352112676056338,0.00352112676056338,0.00350877192982456,0.0192307692307692,0.0192307692307692,0.0188679245283019,0.0192307692307692,0.0196078431372549,0.0188679245283019,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0196078431372549,0.0192307692307692,0.0188679245283019,0.0192307692307692,0.0192307692307692,0.0188679245283019,0.0196078431372549,0.0196078431372549,0.00352112676056338,0.00353356890459364,0.00354609929078014,0.00352112676056338,0.00353356890459364,0.00353356890459364,0.00353356890459364,0.00354609929078014,0.00353356890459364,0.00352112676056338,0.00353356890459364,0.00353356890459364,0.00352112676056338,0.00354609929078014,0.00354609929078014,0.00352112676056338,0.00354609929078014,0.00354609929078014,0.00352112676056338,0.00353356890459364,0.00353356890459364,0.00353356890459364,0.00354609929078014,0.00353356890459364,0.00352112676056338,0.00353356890459364,0.00353356890459364,0.00352112676056338,0.00354609929078014,0.00354609929078014,0.00352112676056338
"59",0.0034965034965035,0.0034965034965035,0.00347222222222222,0.00348432055749129,0.00348432055749129,0.00347222222222222,0.00348432055749129,0.00348432055749129,0.00347222222222222,0.00348432055749129,0.00348432055749129,0.00347222222222222,0.00348432055749129,0.0034965034965035,0.00347222222222222,0.00348432055749129,0.00348432055749129,0.00344827586206897,0.00346020761245675,0.00346020761245675,0.00344827586206897,0.00346020761245675,0.00346020761245675,0.00344827586206897,0.00347222222222222,0.00347222222222222,0.00346020761245675,0.00347222222222222,0.00348432055749129,0.00346020761245675,0.00347222222222222,0.00347222222222222,0.00347222222222222,0.00348432055749129,0.00347222222222222,0.00346020761245675,0.00347222222222222,0.00347222222222222,0.00346020761245675,0.00348432055749129,0.00348432055749129,0.00346020761245675,0.00347222222222222,0.00348432055749129,0.00346020761245675,0.00347222222222222,0.00347222222222222,0.00347222222222222,0.00348432055749129,0.00347222222222222,0.00346020761245675,0.00347222222222222,0.00347222222222222,0.00346020761245675,0.00348432055749129,0.00348432055749129,0.00346020761245675,0.00348432055749129,0.00348432055749129,0.00346020761245675,0.00347222222222222,0.00347222222222222,0.00347222222222222,0.00348432055749129,0.00347222222222222,0.00346020761245675,0.00347222222222222,0.00347222222222222,0.00346020761245675,0.00348432055749129,0.00348432055749129,0.00346020761245675
"60",0.00343642611683849,0.00343642611683849,0.00341296928327645,0.00342465753424658,0.00342465753424658,0.00341296928327645,0.00342465753424658,0.00342465753424658,0.00341296928327645,0.0192307692307692,0.0192307692307692,0.0188679245283019,0.0192307692307692,0.0196078431372549,0.0188679245283019,0.0192307692307692,0.0192307692307692,0.0181818181818182,0.0185185185185185,0.0185185185185185,0.0181818181818182,0.0185185185185185,0.0185185185185185,0.0181818181818182,0.0188679245283019,0.0188679245283019,0.00340136054421769,0.00341296928327645,0.00342465753424658,0.00340136054421769,0.00341296928327645,0.00341296928327645,0.00341296928327645,0.00342465753424658,0.00341296928327645,0.00340136054421769,0.00341296928327645,0.00341296928327645,0.00340136054421769,0.00342465753424658,0.00342465753424658,0.00340136054421769,0.00341296928327645,0.00342465753424658,0.00340136054421769,0.00341296928327645,0.00341296928327645,0.00341296928327645,0.00342465753424658,0.00341296928327645,0.00340136054421769,0.00341296928327645,0.00341296928327645,0.00340136054421769,0.00342465753424658,0.00342465753424658,0.00340136054421769,0.00342465753424658,0.00342465753424658,0.00340136054421769,0.00341296928327645,0.00341296928327645,0.00341296928327645,0.00342465753424658,0.00341296928327645,0.00340136054421769,0.00341296928327645,0.00341296928327645,0.00340136054421769,0.00342465753424658,0.00342465753424658,0.00340136054421769
"61",0.00337837837837838,0.00337837837837838,0.00335570469798658,0.00336700336700337,0.00336700336700337,0.00335570469798658,0.00336700336700337,0.00336700336700337,0.00335570469798658,0.00337837837837838,0.00337837837837838,0.00336700336700337,0.00337837837837838,0.00338983050847458,0.00336700336700337,0.00337837837837838,0.00337837837837838,0.00334448160535117,0.00335570469798658,0.00335570469798658,0.00334448160535117,0.00335570469798658,0.00335570469798658,0.00334448160535117,0.00336700336700337,0.00336700336700337,0.00334448160535117,0.00335570469798658,0.00336700336700337,0.00334448160535117,0.00335570469798658,0.00335570469798658,0.00335570469798658,0.00336700336700337,0.00335570469798658,0.00334448160535117,0.00335570469798658,0.00335570469798658,0.00334448160535117,0.00336700336700337,0.00336700336700337,0.00334448160535117,0.00335570469798658,0.00336700336700337,0.00334448160535117,0.00335570469798658,0.00335570469798658,0.00335570469798658,0.00336700336700337,0.00335570469798658,0.00334448160535117,0.00335570469798658,0.00335570469798658,0.00334448160535117,0.00336700336700337,0.00336700336700337,0.00334448160535117,0.00336700336700337,0.00336700336700337,0.00334448160535117,0.00335570469798658,0.00335570469798658,0.00335570469798658,0.00336700336700337,0.00335570469798658,0.00334448160535117,0.0185185185185185,0.0185185185185185,0.0181818181818182,0.0188679245283019,0.0188679245283019,0.0181818181818182
"62",0.0188679245283019,0.0188679245283019,0.0181818181818182,0.0185185185185185,0.0185185185185185,0.0181818181818182,0.0185185185185185,0.0185185185185185,0.0181818181818182,0.0188679245283019,0.0188679245283019,0.0033112582781457,0.00332225913621262,0.00333333333333333,0.0033112582781457,0.00332225913621262,0.00332225913621262,0.00328947368421053,0.0033003300330033,0.0033003300330033,0.00328947368421053,0.0033003300330033,0.0033003300330033,0.00328947368421053,0.0033112582781457,0.0033112582781457,0.00328947368421053,0.0033003300330033,0.0033112582781457,0.00328947368421053,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033112582781457,0.0033003300330033,0.00328947368421053,0.0033003300330033,0.0033003300330033,0.00328947368421053,0.0033112582781457,0.0033112582781457,0.00328947368421053,0.0033003300330033,0.0033112582781457,0.00328947368421053,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033112582781457,0.0033003300330033,0.00328947368421053,0.0033003300330033,0.0033003300330033,0.00328947368421053,0.0033112582781457,0.0033112582781457,0.00328947368421053,0.0033112582781457,0.0033112582781457,0.00328947368421053,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.0033112582781457,0.0033003300330033,0.00328947368421053,0.0033112582781457,0.0033112582781457,0.0033003300330033,0.00332225913621262,0.00332225913621262,0.0033003300330033
